Sales_ID,Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,City_Name,State_Code_city,City_Code_postal,Region_Code,Region,State_Name,Sold
6432,Maruti 800 Std,2003,50000,50000,CT13,ST04,800002,Petrol,Individual,Manual,Third Owner,16.1 kmpl,796 CC,37 bhp,4,Patna,ST04,CT13,R2,East,Bihar,N
6433,Renault Duster 110PS Diesel RxZ,2012,450000,100000,CT01,ST15,400035,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,N
6434,Mahindra XUV500 W8 4WD,2012,650000,80000,CT22,ST14,452003,Diesel,Individual,Manual,Third Owner,15.1 kmpl,2179 CC,140 bhp,7,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
6435,Volkswagen CrossPolo 1.5 TDI,2014,300000,84000,CT28,ST11,834001,Diesel,Individual,Manual,Second Owner,20.14 kmpl,1498 CC,88.5 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
6436,Ford Fiesta 1.5 TDCi Ambiente,2014,425000,60000,CT24,ST13,680001,Diesel,Individual,Manual,First Owner,25.01 kmpl,1498 CC,89.75 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,N
6437,Maruti Zen VXI,1998,55000,50000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,17.3 kmpl,993 CC,60 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,N
6438,Hyundai i10 Magna 1.2 iTech SE,2011,200000,60000,CT10,ST12,560063,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
6439,Mahindra XUV500 W10 2WD,2015,975000,100000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,7,Hyderabad,ST25,CT05,R4,South,Telangana,N
6440,Mahindra Bolero 2011-2019 SLX,2013,450000,70000,CT18,ST21,141003,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,7,Ludhiana,ST21,CT18,R5,North,Punjab,N
6441,Mahindra Bolero 2011-2019 ZLX,2014,600000,82500,CT12,ST28,201301,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,7,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
6442,Mahindra Bolero 2011-2019 Plus AC,2014,550000,76000,CT26,ST15,431001,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,9,Aurangabad,ST15,CT26,R3,West,Maharashtra,N
6443,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2011,180000,87000,CT12,ST28,201301,Diesel,Individual,Manual,First Owner,18.0 kmpl,1248 CC,75 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
6444,Mahindra Xylo E4,2010,300000,120000,CT09,ST34,110039,Diesel,Individual,Manual,First Owner,14.0 kmpl,2498 CC,112 bhp,7,Delhi,ST34,CT09,R5,North,Delhi,N
6445,Tata Zest Revotron 1.2T XM,2016,350000,70000,CT12,ST28,201301,Petrol,Individual,Manual,Second Owner,17.57 kmpl,1193 CC,88.7 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
6446,Maruti Swift Dzire VDI,2014,465000,90000,CT07,ST13,682024,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,N
6447,Tata Manza Aura (ABS) Quadrajet BS IV,2010,200000,188000,CT07,ST13,682024,Diesel,Individual,Manual,Second Owner,21.12 kmpl,1248 CC,88.8 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,N
6448,Chevrolet Enjoy TCDi LS 8 Seater,2014,350000,120000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.8 bhp,8,Hyderabad,ST25,CT05,R4,South,Telangana,N
6449,Honda City i VTEC V,2015,650000,80000,CT12,ST28,201301,Petrol,Individual,Manual,First Owner,17.4 kmpl,1497 CC,117.3 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
6450,Hyundai i10 Magna,2010,150000,123278,CT04,ST24,641006,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,N
6451,Honda City i DTEC V,2014,560000,100000,CT23,ST12,574142,Diesel,Individual,Manual,Second Owner,26.0 kmpl,1498 CC,98.6 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,N
6452,Hyundai i20 Active 1.4 SX with AVN,2015,625000,90000,CT03,ST24,600020,Diesel,Individual,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
6453,Ford Figo Diesel Titanium,2012,220000,110000,CT09,ST34,110039,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
6454,Ford Figo Diesel Celebration Edition,2013,250000,110000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68.1 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,N
6455,Tata Zest Quadrajet 1.3 XT,2018,575000,70000,CT16,ST23,737101,Diesel,Individual,Manual,First Owner,20.65 kmpl,1248 CC,88.7 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,N
6456,Mahindra XUV500 W8 AWD,2015,1050000,65000,CT18,ST21,141003,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,7,Ludhiana,ST21,CT18,R5,North,Punjab,N
6457,Jaguar XF 2.2 Litre Luxury,2015,3000000,70000,CT07,ST13,682024,Diesel,Individual,Automatic,Second Owner,16.36 kmpl,2179 CC,187.7 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,N
6458,Tata New Safari DICOR 2.2 LX 4x2,2012,200000,90000,CT28,ST11,834001,Diesel,Individual,Manual,Third Owner,11.57 kmpl,2179 CC,138.1 bhp,7,Ranchi,ST11,CT28,R2,East,Jharkhand,N
6459,Maruti Alto 800 VXI,2016,262000,50000,CT23,ST12,574142,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,N
6460,Hyundai EON Era Plus,2018,299000,33000,CT01,ST15,400035,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,N
6461,Maruti Alto 800 LXI,2015,250000,26500,CT09,ST34,110039,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
6462,Hyundai Santro Xing GLS,2011,140000,60000,CT03,ST24,600020,Petrol,Individual,Manual,Fourth & Above Owner,17.92 kmpl,1086 CC,62.1 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
6463,Maruti Swift Dzire VDI,2013,360000,70000,CT22,ST14,452003,Diesel,Individual,Manual,Third Owner,23.4 kmpl,1248 CC,74 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
6464,Datsun GO A,2015,210000,80000,CT11,ST07,382220,Petrol,Individual,Manual,First Owner,20.63 kmpl,1198 CC,67.06 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,N
6465,Hyundai i20 1.4 Sportz,2017,600000,60000,CT08,ST29,700053,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,N
6466,Skoda Fabia 1.2L Diesel Ambiente,2011,210000,100000,CT13,ST04,800002,Diesel,Individual,Manual,First Owner,19.5 kmpl,1199 CC,75 bhp,5,Patna,ST04,CT13,R2,East,Bihar,N
6467,Volkswagen Vento Diesel Comfortline,2011,300000,80000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
6468,Hyundai Grand i10 Asta,2016,450000,35000,CT13,ST04,800002,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,5,Patna,ST04,CT13,R2,East,Bihar,N
6469,Ford Endeavour 3.2 Titanium AT 4X4,2018,3200000,35000,CT12,ST28,201301,Diesel,Individual,Automatic,First Owner,10.91 kmpl,3198 CC,197 bhp,7,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
6470,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,550000,10000,CT28,ST11,834001,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
6471,Tata Indica Vista Aura 1.3 Quadrajet (ABS),2011,100000,80000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,18.0 kmpl,1248 CC,75 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,N
6472,Hyundai EON Era Plus,2012,185000,50000,CT01,ST15,400050,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,N
6473,Maruti Wagon R LX BSIII,2006,80000,90000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,17.3 kmpl,1061 CC,64 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,N
6474,Maruti Alto 800 VXI,2017,295000,80000,CT16,ST23,737101,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,N
6475,Renault KWID Climber 1.0 MT,2017,360000,25000,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,N
6476,Maruti Alto K10 2010-2014 VXI,2014,210000,70000,CT28,ST11,834001,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
6477,Hyundai Elite i20 Petrol CVT Magna Executive,2019,585000,80000,CT09,ST34,110039,Petrol,Individual,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
6478,Volkswagen Polo Select 1.5 TDI Highline,2016,560000,50000,CT02,ST15,411002,Diesel,Individual,Manual,First Owner,20.14 kmpl,1498 CC,88.7 bhp,5,Pune,ST15,CT02,R3,West,Maharashtra,N
6479,Honda City i DTEC S,2015,600000,70000,CT09,ST34,110039,Diesel,Individual,Manual,First Owner,26.0 kmpl,1498 CC,98.6 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
6480,Datsun GO T BSIV,2017,330000,60000,CT10,ST12,560063,Petrol,Individual,Manual,First Owner,20.63 kmpl,1198 CC,67 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
6481,Hyundai Verna VTVT 1.6 SX,2019,990000,15000,CT08,ST29,700053,Petrol,Individual,Manual,First Owner,17.0 kmpl,1591 CC,121.3 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,N
6482,Toyota Etios Diesel TRD Sportivo,2012,300000,90000,CT10,ST12,560063,Diesel,Individual,Manual,First Owner,23.59 kmpl,1364 CC,67.1 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
6483,Tata Nexon 1.2 Revotron XM,2018,650000,28000,CT28,ST11,834001,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
6484,Hyundai Elite i20 Sportz Plus CVT BSIV,2019,695000,20000,CT20,ST28,208002,Petrol,Individual,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,N
6485,Hyundai Grand i10 CRDi Magna,2014,300000,60000,CT10,ST12,560063,Diesel,Individual,Manual,First Owner,24.0 kmpl,1120 CC,70 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
6486,Maruti Alto 800 LXI,2015,270000,22000,CT06,ST22,302013,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,N
6487,Tata New Safari DICOR 2.2 EX 4x2,2010,185000,70000,CT12,ST28,201301,Diesel,Individual,Manual,Second Owner,11.57 kmpl,2179 CC,138.1 bhp,7,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
6488,Chevrolet Sail Hatchback LT ABS,2013,200000,80000,CT27,ST11,831001,Diesel,Individual,Manual,First Owner,22.1 kmpl,1248 CC,76.9 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
6489,Maruti Wagon R LXI CNG Optional,2019,459999,35000,CT24,ST13,680001,CNG,Individual,Manual,First Owner,26.6 km/kg,998 CC,58.16 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,N
6490,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,860000,60000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,21.5 kmpl,1497 CC,108.5 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,N
6491,Tata Tiago 1.2 Revotron XE,2018,400000,20000,CT04,ST24,641006,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,N
6492,Maruti Ritz VDi,2013,240000,142000,CT23,ST12,574142,Diesel,Individual,Manual,Second Owner,23.2 kmpl,1248 CC,73.94 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,N
6493,Maruti Swift Dzire ZDI,2015,570000,72000,CT04,ST24,641006,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,N
6494,Ford EcoSport 1.5 Diesel Titanium BSIV,2018,850000,90000,CT19,ST12,570004,Diesel,Individual,Manual,First Owner,23.0 kmpl,1498 CC,98.96 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,N
6495,Ford Figo Diesel Titanium,2011,155000,80000,CT11,ST07,382220,Diesel,Individual,Manual,Third Owner,20.0 kmpl,1399 CC,68 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,N
6496,Hyundai i20 1.4 CRDi Asta,2011,270000,125000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
6497,Maruti Ciaz ZXi Plus,2015,610000,33000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,20.73 kmpl,1373 CC,91.1 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,N
6498,Hyundai Creta 1.6 CRDi SX Option,2015,1000000,50000,CT03,ST24,600020,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
6499,Mahindra Scorpio LX,2012,450000,120000,CT27,ST11,831001,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,9,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
6500,Hyundai Xcent 1.2 CRDi E,2018,500000,35000,CT28,ST11,834001,Diesel,Individual,Manual,First Owner,25.4 kmpl,1186 CC,73.97 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
6501,Honda Amaze S Diesel BSIV,2018,700000,43000,CT12,ST28,201301,Diesel,Individual,Manual,First Owner,27.4 kmpl,1498 CC,98.63 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,N
6502,Maruti Alto LXi,2007,135000,60000,CT11,ST07,382220,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,N
6503,Mahindra Scorpio LX,2012,430000,148000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,9,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
6504,Hyundai Verna 1.6 SX CRDi (O),2014,625000,70000,CT01,ST15,400050,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,N
6505,Nissan Sunny XL,2011,280000,96000,CT20,ST28,208002,Petrol,Individual,Manual,First Owner,16.95 kmpl,1498 CC,97.7 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,N
6506,Mahindra Scorpio 1.99 S6 Plus,2015,800000,70000,CT16,ST23,737101,Diesel,Individual,Manual,First Owner,15.4 kmpl,1997 CC,120 bhp,7,Gangtok,ST23,CT16,R6,North East,Sikkim,N
6507,Maruti Ritz VDi,2012,220000,70000,CT27,ST11,831001,Diesel,Individual,Manual,Second Owner,23.2 kmpl,1248 CC,73.94 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
6508,Maruti Ignis 1.2 Alpha BSIV,2017,620000,18484,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,20.89 kmpl,1197 CC,81.80 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,N
6509,Tata Safari DICOR 2.2 EX 4x2,2011,300000,70000,CT02,ST15,411002,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138.03 bhp,7,Pune,ST15,CT02,R3,West,Maharashtra,N
6510,Maruti Alto LX,2010,180000,25000,CT28,ST11,834001,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
6511,Volkswagen Polo Diesel Highline 1.2L,2013,250000,120000,CT09,ST34,110039,Diesel,Individual,Manual,Third Owner,22.07 kmpl,1199 CC,73.9 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
6512,Maruti Swift Dzire LXI,2017,480000,55000,CT27,ST11,831001,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
6513,Ford EcoSport 1.5 Petrol Titanium BSIV,2019,885000,10000,CT19,ST12,570004,Petrol,Individual,Manual,Second Owner,17.0 kmpl,1497 CC,121.31 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,N
6514,Mahindra KUV 100 D75 K8,2020,550000,60000,CT07,ST13,682024,Diesel,Individual,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,6,Kochi,ST13,CT07,R4,South,Kerala,N
6515,Maruti Swift Dzire ZDI Plus,2018,800000,30000,CT06,ST22,302013,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,N
6516,Hyundai Santro Xing GLS,2013,180000,65000,CT10,ST12,560063,Petrol,Individual,Manual,First Owner,17.92 kmpl,1086 CC,62.1 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
6518,Hyundai i20 Sportz 1.4 CRDi,2012,380000,50000,CT16,ST23,737101,Diesel,Individual,Manual,Second Owner,21.9 kmpl,1396 CC,88.76 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,N
6519,Tata Tiago NRG Petrol AMT,2019,520000,2560,CT20,ST28,208002,Petrol,Individual,Automatic,First Owner,24.0 kmpl,1199 CC,83.81 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,N
6520,Maruti Alto LX,2004,90000,60000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,N
6521,Maruti Wagon R VXI BS IV,2016,330000,80000,CT27,ST11,831001,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
6522,Maruti 800 DX,1999,40000,50000,CT06,ST22,302013,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,4,Jaipur,ST22,CT06,R5,North,Rajasthan,N
6523,Chevrolet Enjoy TCDi LS 8 Seater,2015,370000,120000,CT07,ST13,682024,Diesel,Individual,Manual,First Owner,18.2 kmpl,1248 CC,73.8 bhp,8,Kochi,ST13,CT07,R4,South,Kerala,N
6524,Honda City V MT,2009,290000,120000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,16.8 kmpl,1497 CC,116.3 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,N
6525,Hyundai EON Magna Plus,2013,215000,47000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,N
6526,Tata Hexa XT,2017,1282000,45000,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,17.6 kmpl,2179 CC,153.86 bhp,7,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
6527,Toyota Innova 2.5 GX 8 STR,2012,610000,90000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,8,Bhubaneshwar,ST20,CT15,R2,East,Odisha,N
6528,Hyundai i20 Asta 1.4 CRDi,2013,380000,110000,CT03,ST24,600020,Diesel,Individual,Manual,Second Owner,21.27 kmpl,1396 CC,88.76 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
6529,Mahindra Scorpio 1.99 S10,2017,1250000,95000,CT03,ST24,600020,Diesel,Individual,Manual,First Owner,15.4 kmpl,1997 CC,120 bhp,7,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
6530,Hyundai Verna 1.6 CRDI,2012,400000,103655,CT03,ST24,600020,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.3 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,N
6531,Hyundai i20 Petrol CVT Asta,2018,700000,25000,CT25,ST01,524225,Petrol,Individual,Automatic,Second Owner,17.4 kmpl,1197 CC,81.86 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,N
6532,Renault Duster 110PS Diesel RxZ,2014,650000,80000,CT10,ST12,560063,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
6533,Tata Nano Twist XT,2014,95000,50000,CT27,ST11,831001,Petrol,Individual,Manual,Second Owner,25.4 kmpl,624 CC,37.5 bhp,4,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
6534,Mahindra XUV500 W10 2WD,2015,1147000,56975,CT09,ST34,110039,Diesel,Individual,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,7,Delhi,ST34,CT09,R5,North,Delhi,N
6535,Hyundai Santro Xing GL,2010,150000,110000,CT02,ST15,411002,Petrol,Individual,Manual,First Owner,0.0 kmpl,1086 CC,62 bhp,5,Pune,ST15,CT02,R3,West,Maharashtra,N
6536,Maruti Alto LX BSIII,2008,120000,80000,CT18,ST21,141003,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,5,Ludhiana,ST21,CT18,R5,North,Punjab,N
6538,Ford Fiesta EXi 1.4 TDCi Ltd,2010,180000,187000,CT08,ST29,700053,Diesel,Dealer,Manual,Second Owner,17.8 kmpl,1399 CC,68 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,N
6539,Ford Fiesta Classic 1.4 Duratorq LXI,2013,325000,69000,CT15,ST20,751022,Diesel,Dealer,Manual,First Owner,18.6 kmpl,1388 CC,67 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,N
6540,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,550000,206000,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,N
6541,Ford EcoSport 1.5 TDCi Signature BSIV,2018,950000,27000,CT20,ST28,208002,Diesel,Dealer,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,N
6542,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,500000,132000,CT19,ST12,570004,Diesel,Dealer,Manual,Second Owner,22.7 kmpl,1498 CC,89.84 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,N
6543,Ford Aspire Titanium Diesel BSIV,2017,725000,75000,CT27,ST11,831001,Diesel,Dealer,Manual,First Owner,26.1 kmpl,1498 CC,99.23 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
6544,Ford Figo Aspire Titanium,2015,500000,18000,CT28,ST11,834001,Petrol,Dealer,Manual,Second Owner,18.5 kmpl,1194 CC,94.93 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,N
6545,Mahindra Verito 1.5 D2 BSIII,2011,180000,218000,CT13,ST04,800002,Diesel,Individual,Manual,First Owner,21.0 kmpl,1461 CC,64.1 bhp,5,Patna,ST04,CT13,R2,East,Bihar,N
6546,Hyundai i20 2015-2017 Magna 1.4 CRDi,2016,650000,10000,CT11,ST07,382220,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,N
6547,Maruti Swift VDi BSIII W/ ABS,2010,285000,80000,CT09,ST34,110039,Diesel,Individual,Manual,First Owner,17.8 kmpl,1248 CC,75 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,N
6548,Mahindra Verito 1.5 D2 BSIII,2011,210000,215000,CT04,ST24,641006,Diesel,Individual,Manual,First Owner,21.0 kmpl,1461 CC,64.1 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,N
6549,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,200000,137000,CT10,ST12,560063,Diesel,Individual,Manual,First Owner,17.8 kmpl,1399 CC,67 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,N
6550,Volkswagen Vento Diesel Highline,2011,295000,65000,CT18,ST21,141003,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,5,Ludhiana,ST21,CT18,R5,North,Punjab,N
6551,Honda City 2017-2020 GXi,2007,160000,120000,CT24,ST13,680001,Petrol,Individual,Manual,Third Owner,17.7 kmpl,1497 CC,78 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,N
6552,Maruti Celerio VXI AT,2017,450000,10000,CT27,ST11,831001,Petrol,Individual,Automatic,First Owner,23.1 kmpl,998 CC,67.04 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,N
6553,Datsun GO Plus A,2016,385000,20000,CT19,ST12,570004,Petrol,Individual,Manual,First Owner,20.62 kmpl,1198 CC,67 bhp,7,Mysore,ST12,CT19,R4,South,Karnataka,N
6554,Ford Fiesta Classic 1.4 Duratorq LXI,2011,350000,93500,CT15,ST20,751022,Diesel,Individual,Manual,Second Owner,18.6 kmpl,1388 CC,67 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,N
6555,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,CT29,ST24,632001,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,N
6556,Lexus ES 300h,2019,5150000,20000,CT26,ST15,431001,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,N
